,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
8061,356,19.0,2,0.017791458,2,211.9244,1,4,0,1,1,2117.244
8062,626,12.3,0,0.036997103999999996,0,115.9834,0,14,0,0,0,2073.3012
8063,619,12.3,0,0.116261335,1,107.0938,2,15,0,1,2,214.3876
8064,325,8.1,0,0.12829573,0,210.4902,5,11,0,2,0,5309.755
8065,794,15.85,0,0.069100548,0,216.6166,7,16,2,0,0,4136.6154
8066,1474,14.85,1,0.035257037000000005,0,161.2578,7,16,2,0,0,4171.9028
8067,524,19.0,1,0.065633934,0,186.5214,7,16,2,0,0,2261.0568
8068,1553,5.485,2,0.042743727999999995,2,166.2842,8,9,2,2,0,1989.4104
8069,1221,19.0,2,0.129309277,2,188.8872,8,9,2,2,0,3592.6568
8070,635,16.1,1,0.07048184085069421,0,98.441,6,6,0,2,0,868.8689999999999
8071,1210,6.135,0,0.07048184085069421,1,114.286,7,16,2,0,0,2376.906
8072,1143,11.6,1,0.156802171,0,168.0474,8,9,2,2,0,4379.6324
8073,1366,16.2,0,0.10363403800000001,0,101.399,0,14,0,0,0,1031.99
8074,610,15.6,0,0.045055587,0,242.3854,0,14,0,0,0,2416.854
8075,582,10.395,0,0.031199027999999997,0,159.4604,3,26,1,1,0,316.9208
8076,761,14.5,0,0.062239080999999995,1,154.2998,1,4,0,1,1,1691.7978
8077,1201,15.25,2,0.06153089,2,132.2968,6,6,0,2,0,1696.4584
8078,530,10.1,1,0.053692878,0,222.9088,5,11,0,2,0,5145.3024
8079,1518,12.1,2,0.01545846,2,166.0526,0,14,0,0,0,3617.9572
8080,316,12.857645184135976,1,0.06627464,0,54.1956,4,28,0,1,3,3002.758
8081,1217,8.3,1,0.030274175,0,98.5384,1,4,0,1,1,1872.2296
8082,1435,7.315,0,0.015332871999999999,0,154.034,5,11,0,2,0,612.536
8083,68,15.6,1,0.10589167,0,172.6764,6,6,0,2,0,2920.1988
8084,1403,12.857645184135976,2,0.016910914,2,96.641,4,28,0,1,3,1544.656
8085,692,16.2,1,0.128621941,0,175.537,0,14,0,0,0,3528.74
8086,1282,12.857645184135976,2,0.014153743,2,145.6418,4,28,0,1,3,3825.6868
8087,783,17.5,0,0.013637046000000002,0,258.5304,7,16,2,0,0,6199.9296
8088,848,18.25,1,0.17152392800000002,0,155.863,1,4,0,1,1,2346.945
8089,1216,12.857645184135976,0,0.009950343,0,185.5608,4,28,0,1,3,3307.6944
8090,1495,12.857645184135976,0,0.037160705,1,54.2298,9,28,2,0,2,161.7894
8091,785,12.1,0,0.148986013,0,106.52799999999999,1,4,0,1,1,1171.808
8092,920,16.25,0,0.078103689,0,91.1804,3,26,1,1,0,1929.4884
8093,1032,7.785,0,0.140121306,0,102.5306,1,4,0,1,1,1358.8978
8094,1139,10.1,0,0.040446145,0,118.115,2,15,0,1,2,116.515
8095,741,12.35,0,0.093824276,0,119.9124,6,6,0,2,0,2014.7108
8096,679,15.7,1,0.018926773,0,60.2536,8,9,2,2,0,1163.8184
8097,1417,20.35,2,0.021322439,2,79.1328,8,9,2,2,0,1235.7248
8098,1135,12.857645184135976,1,0.05336162,0,200.1742,4,28,0,1,3,6171.3002
8099,281,12.857645184135976,0,0.138777108,0,147.5392,4,28,0,1,3,5219.872
8100,321,12.1,0,0.016823566,1,178.56599999999997,8,9,2,2,0,3775.086
8101,1406,20.35,0,0.083799283,0,184.1292,7,16,2,0,0,2189.1504
8102,756,18.1,2,0.048940428,2,127.5336,7,16,2,0,0,1789.6704
8103,1498,12.6,0,0.02429329,0,33.4874,1,4,0,1,1,105.8622
8104,204,7.5,0,0.05082988099999999,0,122.7072,0,14,0,0,0,1470.0864
8105,394,20.5,1,0.07048184085069421,0,83.2592,6,6,0,2,0,1155.8288
8106,98,16.75,1,0.024994069,1,37.4822,6,6,0,2,0,549.9508
8107,698,17.85,0,0.110152524,0,150.205,2,15,0,1,2,149.805
8108,1400,13.5,0,0.060603014000000004,0,85.554,5,11,0,2,0,1731.08
8109,258,12.85,0,0.033192524,0,199.0768,3,26,1,1,0,3153.2288
8110,594,12.35,1,0.121174241,0,47.8692,2,15,0,1,2,49.2692
8111,519,10.1,0,0.046848053,1,60.6878,6,6,0,2,0,363.5268
8112,1370,11.0,2,0.05489331,2,101.9358,3,26,1,1,0,1105.8938
8113,425,14.15,0,0.034868095,0,243.7828,8,9,2,2,0,6579.4356
8114,701,20.6,2,0.070933894,2,74.8696,3,26,1,1,0,223.7088
8115,377,5.765,0,0.0821398,0,37.2164,0,14,0,0,0,579.246
8116,1478,8.01,0,0.117580062,1,36.6532,2,15,0,1,2,71.9064
8117,491,10.8,0,0.049819857,0,243.2144,5,11,0,2,0,1225.072
8118,1154,15.7,0,0.030877303,1,42.177,6,6,0,2,0,735.709
8119,1009,8.6,2,0.06952439099999999,2,91.8146,0,14,0,0,0,2371.5796
8120,898,12.857645184135976,2,0.076860103,2,55.993,4,28,0,1,3,1471.418
8121,1033,6.36,0,0.121034655,0,47.506,1,4,0,1,1,1071.938
8122,569,5.32,2,0.092865746,2,100.6674,8,9,2,2,0,2648.5524
8123,230,12.857645184135976,1,0.075753207,0,111.1202,4,28,0,1,3,3150.5656
8124,1118,12.857645184135976,2,0.103188491,2,244.34599999999998,9,28,2,0,2,246.34599999999998
8125,140,12.857645184135976,1,0.072559351,0,199.3426,4,28,0,1,3,3757.1094
8126,516,7.435,0,0.122735471,0,205.2638,3,26,1,1,0,3520.0846
8127,1342,6.615,1,0.09197185599999999,0,251.6408,7,16,2,0,0,6008.1792
8128,1279,11.3,0,0.056434817000000005,0,247.8118,7,16,2,0,0,2964.1416
8129,421,10.895,0,0.035740762999999995,0,131.9284,8,9,2,2,0,659.1419999999999
8130,1075,11.5,1,0.125602951,0,100.8358,7,16,2,0,0,2111.2518
8131,1431,12.857645184135976,0,0.11676217300000001,0,198.9768,4,28,0,1,3,4729.8432
8132,1415,7.55,1,0.030918873,0,123.9072,3,26,1,1,0,1102.5648
8133,1187,20.5,0,0.119848041,0,109.4596,1,4,0,1,1,431.4384
8134,975,5.325,1,0.139464425,0,53.2298,6,6,0,2,0,1240.3854
8135,1556,6.675,2,0.021666335,2,33.3874,7,16,2,0,0,1235.059
8136,1023,16.5,1,0.06624955099999999,0,183.3292,7,16,2,0,0,2006.7212
8137,745,10.195,0,0.10756402400000001,0,149.0076,0,14,0,0,0,1182.4608
8138,660,19.2,1,0.085122855,0,155.4314,5,11,0,2,0,3568.0222
8139,1174,15.7,1,0.11503178300000001,0,114.1202,1,4,0,1,1,787.6414
8140,571,18.7,0,0.014580886000000001,1,50.2324,3,26,1,1,0,623.1888
8141,898,13.65,2,0.077548732,2,55.093,1,4,0,1,1,452.744
8142,270,12.857645184135976,0,0.022457694,0,98.6068,4,28,0,1,3,2430.17
8143,197,6.11,1,0.103129612,0,129.5968,5,11,0,2,0,2348.9424
8144,387,6.85,0,0.023012717999999998,0,262.0594,6,6,0,2,0,1569.9564
8145,221,12.857645184135976,0,0.026933321,0,78.467,4,28,0,1,3,3292.381
8146,269,7.475,0,0.14936069800000001,0,243.4854,6,6,0,2,0,1691.7978
8147,1192,9.0,2,0.019586115,2,170.2474,1,4,0,1,1,4211.185
8148,56,15.1,0,0.07048184085069421,0,195.21099999999998,3,26,1,1,0,3142.5759999999996
8149,168,11.35,1,0.07048184085069421,0,101.5016,7,16,2,0,0,202.4032
8150,285,15.0,0,0.049155769,1,65.2168,0,14,0,0,0,958.752
8151,1379,6.44,0,0.07048184085069421,0,98.27,7,16,2,0,0,2396.88
8152,271,6.445,0,0.049697923,0,95.0436,2,15,0,1,2,94.5436
8153,1047,14.8,0,0.08120649099999999,0,189.2846,5,11,0,2,0,1719.7614
8154,1320,12.857645184135976,1,0.048924811,0,147.4102,4,28,0,1,3,3207.8244
8155,593,8.18,1,0.082386011,0,56.6588,8,9,2,2,0,687.1056
8156,439,15.2,0,0.050279604000000006,1,94.1752,5,11,0,2,0,2109.2544
8157,322,12.857645184135976,0,0.080203852,0,77.99600000000001,4,28,0,1,3,2716.4640000000004
8158,1212,8.76,2,0.050335829000000006,2,126.2336,6,6,0,2,0,1406.1696
8159,367,18.1,0,0.178694026,0,158.9288,1,4,0,1,1,1571.2879999999998
8160,1520,12.857645184135976,2,0.027580162999999998,2,62.2168,4,28,0,1,3,1661.8368
8161,1503,5.305,1,0.04710181,0,181.8608,0,14,0,0,0,4594.02
8162,789,12.85,0,0.121914662,0,43.5428,0,14,0,0,0,615.1992
8163,563,12.857645184135976,1,0.04770415099999999,0,187.2556,4,28,0,1,3,4506.1344
8164,6,12.857645184135976,1,0.01268995,0,56.4588,4,28,0,1,3,973.3996
8165,1442,12.857645184135976,0,0.06981517,0,214.385,4,28,0,1,3,4327.7
8166,1225,15.0,0,0.058513255,0,46.9744,5,11,0,2,0,679.1160000000001
8167,283,9.3,0,0.042357202999999996,1,123.2388,0,14,0,0,0,1857.582
8168,29,19.25,0,0.101932076,0,54.5956,0,14,0,0,0,764.3384
8169,677,19.35,1,0.062476391,0,164.5184,3,26,1,1,0,1651.184
8170,1373,11.35,1,0.023454399,0,181.9608,6,6,0,2,0,1653.8472
8171,501,18.7,0,0.037681448,0,111.0886,0,14,0,0,0,222.3772
8172,83,6.055,0,0.025408702000000002,0,160.892,7,16,2,0,0,2396.88
8173,1317,8.395,0,0.039572298,0,100.9042,5,11,0,2,0,1686.4714
8174,226,12.857645184135976,1,0.093202196,0,125.5704,4,28,0,1,3,1001.3632
8175,1301,12.857645184135976,1,0.016979326,0,177.037,4,28,0,1,3,3352.303
8176,870,9.195,1,0.122304725,0,99.2016,7,16,2,0,0,809.6128
8177,1514,21.1,2,0.010600287,2,233.9958,8,9,2,2,0,1869.5664
8178,1406,20.35,0,0.084273286,0,181.7292,6,6,0,2,0,4013.4424
8179,1370,11.0,2,0.055162827000000005,2,100.3358,1,4,0,1,1,904.8222
8180,383,10.1,2,0.054741627,2,200.2084,5,11,0,2,0,3174.5344
8181,1176,12.857645184135976,1,0.051366901,0,77.0644,4,28,0,1,3,3221.1404
8182,206,8.93,0,0.028533032000000003,1,151.434,1,4,0,1,1,1225.072
8183,250,9.0,2,0.032072321,2,102.2016,0,14,0,0,0,1416.8224
8184,601,20.25,1,0.022507877000000003,0,248.1092,8,9,2,2,0,4731.1748
8185,405,5.765,0,0.072410764,0,122.5098,0,14,0,0,0,1084.5882
8186,1100,19.2,1,0.005611367,0,226.2062,1,4,0,1,1,1579.9434
8187,1176,9.195,1,0.051697108,0,79.2644,0,14,0,0,0,864.2084
8188,764,8.655,1,0.08819473,0,119.6756,7,16,2,0,0,2423.512
8189,1293,11.5,1,0.020611526,0,84.954,5,11,0,2,0,865.54
8190,490,12.857645184135976,0,0.07292831599999999,1,94.412,4,28,0,1,3,1304.968
8191,629,17.6,1,0.0160526,0,43.9402,0,14,0,0,0,1286.3256
8192,1501,19.35,1,0.018600249,0,110.2544,5,11,0,2,0,2908.2144
8193,248,17.85,0,0.04453262,0,127.20200000000001,0,14,0,0,0,2656.542
8194,848,12.857645184135976,1,0.29909785899999997,0,157.863,9,28,2,0,2,469.389
8195,832,19.35,1,0.039895009,1,162.4868,3,26,1,1,0,4422.2436
8196,460,13.0,1,0.083683243,0,198.5426,5,11,0,2,0,1186.4556
8197,6,13.65,1,0.012749288999999999,0,58.8588,8,9,2,2,0,973.3996
8198,313,12.857645184135976,1,0.063554289,0,263.6594,4,28,0,1,3,3401.5722
8199,1034,17.0,1,0.016030344,0,228.0352,1,4,0,1,1,2748.4224
8200,818,15.25,0,0.090324849,0,214.4192,6,6,0,2,0,4961.5416
8201,1262,12.857645184135976,1,0.03670437,0,228.1352,4,28,0,1,3,9390.4432
8202,706,15.5,1,0.026342897,0,104.1332,0,14,0,0,0,1230.3984
8203,1426,7.145,0,0.017783501,0,159.4578,8,9,2,2,0,3209.156
8204,808,7.235,0,0.167316771,0,197.5452,2,15,0,1,2,195.7452
8205,1137,10.5,0,0.071660976,0,119.7098,6,6,0,2,0,2410.196
8206,385,12.857645184135976,0,0.039576776,0,179.9318,9,28,2,0,2,360.8636
8207,1467,16.25,1,0.049074897,0,154.2682,5,11,0,2,0,3354.3004
8208,58,10.0,0,0.038904624,0,245.4144,6,6,0,2,0,6615.3888
8209,543,19.75,2,0.01438222,2,102.2332,6,6,0,2,0,3075.9959999999996
8210,978,8.42,1,0.030968306,0,227.8352,1,4,0,1,1,3435.528
8211,402,13.1,0,0.07048184085069421,0,117.8782,8,9,2,2,0,2741.0986
8212,1018,9.6,2,0.07048184085069421,2,164.2184,5,11,0,2,0,1981.4208
8213,1393,9.395,0,0.099681254,0,106.428,6,6,0,2,0,1917.504
8214,885,10.895,2,0.021037197,2,255.9672,1,4,0,1,1,4857.6768
8215,111,12.857645184135976,1,0.279886948,0,193.1478,9,28,2,0,2,387.4956
8216,391,18.85,2,0.016107549,2,129.7626,7,16,2,0,0,3016.7398
8217,494,9.195,0,0.10833090199999999,0,183.6634,1,4,0,1,1,2726.4509999999996
8218,1111,19.1,1,0.025924622999999997,0,148.0418,5,11,0,2,0,3825.6868
8219,596,5.03,2,0.008664064,2,119.3756,5,11,0,2,0,605.878
8220,13,17.6,1,0.047330801,0,120.8782,0,14,0,0,0,2621.9204
8221,1180,21.25,2,0.024756031,2,146.7102,1,4,0,1,1,1603.9122
8222,800,13.85,1,0.056406129000000006,0,231.43,0,14,0,0,0,3029.39
8223,512,6.98,0,0.0413383,0,83.3934,6,6,0,2,0,491.3604
8224,1552,7.725,0,0.047879864,0,250.2092,5,11,0,2,0,3984.1472
8225,1066,14.7,0,0.021005398999999998,1,144.5128,1,4,0,1,1,2588.6304
8226,1149,17.6,1,0.041615224,0,37.219,6,6,0,2,0,366.19
8227,401,15.85,0,0.07867708,0,37.8506,0,14,0,0,0,341.5554
8228,1179,18.6,0,0.015769693,0,152.1366,7,16,2,0,0,1813.6392
8229,208,16.7,0,0.10263304699999999,0,180.8292,6,6,0,2,0,3466.1548
8230,1497,10.195,0,0.04217956,0,44.2428,6,6,0,2,0,703.0848
8231,899,6.965,2,0.028710065,2,158.1604,6,6,0,2,0,2693.8268
8232,660,19.2,1,0.08508264800000001,0,153.5314,0,14,0,0,0,2171.8396
8233,1252,6.78,1,0.14016303800000002,0,94.212,7,16,2,0,0,1025.3319999999999
8234,334,6.785,1,0.042153502,0,44.0112,1,4,0,1,1,340.8896
8235,716,19.1,2,0.15385153,2,185.1608,2,15,0,1,2,551.2824
8236,1394,12.857645184135976,0,0.061753511,0,253.3014,9,28,2,0,2,510.0028
8237,597,15.6,0,0.042179884,0,174.7054,2,15,0,1,2,175.1054
8238,772,16.35,2,0.029420857,2,256.9646,3,26,1,1,0,4637.9628
8239,1197,13.65,0,0.066657791,0,32.6558,2,15,0,1,2,67.9116
8240,1475,7.155,1,0.16815457399999997,0,33.7874,8,9,2,2,0,882.185
8241,831,10.8,0,0.097805615,1,73.938,2,15,0,1,2,73.238
8242,1400,13.5,0,0.06082246,0,85.154,6,6,0,2,0,605.878
8243,494,9.195,0,0.107870997,0,181.2634,8,9,2,2,0,2362.9242
8244,821,6.825,2,0.059940022,2,262.4226,0,14,0,0,0,3964.8390000000004
8245,295,16.2,0,0.035967107000000005,0,260.3278,0,14,0,0,0,7549.5062
8246,1507,20.85,0,0.032442387999999996,0,178.36599999999999,8,9,2,2,0,4673.916
8247,249,7.785,1,0.07048184085069421,0,106.4964,3,26,1,1,0,1577.9460000000001
8248,816,9.8,1,0.045358609,0,36.1874,5,11,0,2,0,423.4488
8249,917,12.857645184135976,2,0.119698523,2,143.047,4,28,0,1,3,3578.675
8250,931,12.857645184135976,1,0.150238656,0,229.3694,9,28,2,0,2,228.3694
8251,491,12.857645184135976,0,0.049478259000000004,0,245.4144,4,28,0,1,3,3675.216
8252,351,10.5,1,0.010998932,0,164.3842,0,14,0,0,0,1823.6262
8253,122,8.88,0,0.07048184085069421,1,154.0682,1,4,0,1,1,2896.8958
8254,750,16.0,0,0.08989642,0,143.4154,3,26,1,1,0,1985.4156
8255,1090,16.2,0,0.063385859,0,98.17,6,6,0,2,0,2696.49
8256,1091,11.15,1,0.086281593,0,170.579,1,4,0,1,1,1358.2320000000002
8257,692,16.2,1,0.128315409,0,178.137,3,26,1,1,0,3881.614
8258,941,14.35,2,0.017108186,2,110.3228,1,4,0,1,1,552.614
8259,1232,7.72,0,0.051970838,0,79.7986,8,9,2,2,0,2336.958
8260,1554,10.695,0,0.07048184085069421,0,60.5904,6,6,0,2,0,410.1328
8261,1401,13.35,1,0.024482432999999998,0,205.7638,2,15,0,1,2,621.1914
8262,844,16.1,1,0.047792845,0,126.1362,8,9,2,2,0,3271.7412
8263,1307,12.857645184135976,0,0.023339367000000003,0,94.8778,4,28,0,1,3,4036.7454
8264,406,13.6,2,0.009991273,2,175.537,8,9,2,2,0,3705.177
8265,1163,20.6,2,0.045675104,2,150.9392,6,6,0,2,0,4026.7584
8266,729,11.65,0,0.173904193,0,52.3298,3,26,1,1,0,269.649
8267,531,9.285,1,0.021039272999999997,0,160.0578,0,14,0,0,0,2567.3248
8268,388,10.3,0,0.027426689,0,97.3042,1,4,0,1,1,694.4294
8269,1340,7.22,1,0.06414186599999999,0,61.251000000000005,2,15,0,1,2,126.50200000000001
8270,683,20.85,0,0.037556341,0,195.3478,1,4,0,1,1,1937.4779999999998
8271,515,12.857645184135976,1,0.057835325,0,57.5562,4,28,0,1,3,2548.0166
8272,1164,8.84,1,0.076995176,0,112.0228,6,6,0,2,0,1215.7508
8273,1323,12.857645184135976,0,0.297312685,0,185.4266,9,28,2,0,2,368.8532
8274,914,12.857645184135976,0,0.104348025,0,156.263,4,28,0,1,3,4850.353
8275,1403,16.35,2,0.016989991,2,98.541,8,9,2,2,0,772.328
8276,477,8.575,0,0.023885957000000003,1,106.62799999999999,7,16,2,0,0,958.752
8277,123,20.5,2,0.032954044,2,39.3822,6,6,0,2,0,314.2576
8278,902,9.695,1,0.047429578,0,245.8144,7,16,2,0,0,3430.2016
8279,1537,8.38,1,0.047152554000000006,0,110.15700000000001,6,6,0,2,0,3185.853
8280,1480,17.75,1,0.157470693,0,239.1538,1,4,0,1,1,4326.3684
8281,780,13.5,1,0.125274674,0,262.191,7,16,2,0,0,2366.919
8282,1554,12.857645184135976,0,0.053038775,0,59.5904,4,28,0,1,3,1640.5312
8283,625,14.3,1,0.065339802,0,89.1856,5,11,0,2,0,1845.5976
8284,1217,8.3,1,0.05046718,0,97.6384,2,15,0,1,2,197.0768
8285,1019,6.055,0,0.07048184085069421,0,162.3578,8,9,2,2,0,1604.578
8286,758,20.7,2,0.039306822000000005,2,150.7366,0,14,0,0,0,3325.0052
8287,203,15.85,1,0.11025414300000001,0,37.3506,5,11,0,2,0,341.5554
8288,921,12.857645184135976,1,0.037569401,0,120.7098,9,28,2,0,2,361.5294
8289,619,12.3,0,0.069852615,1,107.4938,6,6,0,2,0,2358.2636
8290,1199,19.1,2,0.067676056,2,40.8796,6,6,0,2,0,371.5164
8291,1365,8.27,1,0.149895348,0,152.0708,2,15,0,1,2,451.4124
8292,1001,12.857645184135976,1,0.20916293600000002,0,179.1976,9,28,2,0,2,543.2928
8293,1412,9.1,2,0.080277707,2,47.2718,8,9,2,2,0,850.8924
8294,199,17.2,0,0.156935553,0,160.6578,1,4,0,1,1,1925.4936
8295,1189,13.15,0,0.044011225,0,181.295,6,6,0,2,0,4028.09
8296,679,15.7,1,0.031685529,0,63.1536,2,15,0,1,2,122.5072
8297,443,18.35,0,0.015291576000000001,1,106.1938,3,26,1,1,0,1607.9070000000002
8298,1026,16.5,1,0.068112874,0,104.59899999999999,8,9,2,2,0,2889.572
8299,1220,12.1,0,0.020600553,0,147.5734,0,14,0,0,0,3414.8882
8300,803,7.51,0,0.10423592,0,111.7544,1,4,0,1,1,2460.7968
8301,1222,12.857645184135976,0,0.081614376,0,214.7534,4,28,0,1,3,5806.4418
8302,945,12.5,1,0.082215187,0,91.4488,6,6,0,2,0,1086.5856
8303,1375,8.06,0,0.021372636,0,231.7326,8,9,2,2,0,5313.7498
8304,83,6.055,0,0.025460232000000003,0,160.892,5,11,0,2,0,1917.504
8305,476,12.857645184135976,1,0.029510313,0,141.9838,4,28,0,1,3,4354.9978
8306,1146,14.3,0,0.122761775,0,124.37299999999999,0,14,0,0,0,2093.9410000000003
8307,668,20.2,2,0.06606579900000001,2,61.351000000000006,5,11,0,2,0,1201.769
8308,135,18.6,0,0.039454924,0,244.0802,1,4,0,1,1,3193.8426
8309,107,6.69,1,0.036910398,0,175.037,7,16,2,0,0,2117.244
8310,318,19.35,1,0.07048184085069421,0,169.0816,3,26,1,1,0,3523.4136
8311,1479,17.75,0,0.055159054000000006,0,145.6444,0,14,0,0,0,2467.4548
8312,973,16.1,0,0.034300475,0,253.2356,8,9,2,2,0,5849.7188
8313,671,12.5,0,0.112399145,0,120.444,0,14,0,0,0,1438.128
8314,807,5.785,1,0.040523265,0,177.86599999999999,1,4,0,1,1,4853.682
8315,514,14.8,2,0.019559746,2,193.7794,1,4,0,1,1,2926.191
8316,1240,7.75,0,0.043483398,0,94.3436,6,6,0,2,0,2363.59
8317,145,18.6,0,0.15236665900000002,0,98.5358,5,11,0,2,0,1306.9654
8318,899,6.965,2,0.047784475,2,158.8604,2,15,0,1,2,316.9208
8319,1063,16.7,2,0.026598474,2,245.8776,3,26,1,1,0,4210.5192
8320,1317,12.857645184135976,0,0.039300964,0,99.5042,4,28,0,1,3,1884.8798
8321,1229,13.35,0,0.091348964,0,150.3708,0,14,0,0,0,4363.6532
8322,1514,21.1,2,0.010602292,2,235.3958,7,16,2,0,0,3271.7412
8323,626,12.3,0,0.07048184085069421,0,116.4834,1,4,0,1,1,1842.9344
8324,1319,7.97,0,0.021579162000000002,0,105.9596,5,11,0,2,0,2049.3324
8325,104,14.15,0,0.03593692,1,41.0138,8,9,2,2,0,771.6622
8326,288,9.8,2,0.09046564,2,193.6478,7,16,2,0,0,3099.9648
8327,1085,12.857645184135976,1,0.07048184085069421,0,75.9328,4,28,0,1,3,3012.0792
8328,763,19.85,0,0.054245722,0,196.0768,1,4,0,1,1,5518.1504
8329,1059,12.857645184135976,2,0.041621987,2,253.6014,4,28,0,1,3,6630.0364
8330,554,8.21,0,0.044888397000000003,0,87.3198,3,26,1,1,0,610.5386
8331,255,20.25,1,0.018805105,0,220.6772,7,16,2,0,0,2223.772
8332,285,15.0,0,0.049279392000000005,1,65.7168,1,4,0,1,1,575.2512
8333,297,15.6,0,0.11681595300000001,0,75.567,3,26,1,1,0,1684.474
8334,1310,13.15,0,0.020698674,0,86.3566,3,26,1,1,0,1099.2358
8335,705,10.6,1,0.033103556,0,48.9008,0,14,0,0,0,708.4112
8336,169,11.1,1,0.09000896300000001,0,164.0526,2,15,0,1,2,164.4526
8337,580,12.857645184135976,2,0.11675040699999999,2,195.2478,9,28,2,0,2,193.7478
8338,1201,15.25,2,0.061184804,2,132.0968,7,16,2,0,0,3914.9040000000005
8339,1070,19.25,1,0.027190917000000002,0,194.81099999999998,1,4,0,1,1,2160.521
8340,917,7.39,2,0.12046799400000001,2,145.14700000000002,0,14,0,0,0,5296.439
8341,397,10.3,1,0.011189235,0,86.654,6,6,0,2,0,2423.512
8342,783,17.5,0,0.013714183000000001,0,259.2304,6,6,0,2,0,2841.6344
8343,340,12.857645184135976,1,0.07048184085069421,0,234.7958,9,28,2,0,2,467.3916
8344,186,10.3,0,0.078728915,0,178.437,8,9,2,2,0,2822.992
8345,339,12.857645184135976,1,0.26639671,0,215.6218,9,28,2,0,2,641.1654
8346,782,7.85,0,0.163902159,1,143.3444,6,6,0,2,0,1596.5884
8347,1531,10.0,0,0.067312613,0,234.359,0,14,0,0,0,3072.667
8348,1340,7.22,1,0.03832122,0,61.851000000000006,7,16,2,0,0,822.263
8349,2,12.857645184135976,0,0.016653022,0,139.518,4,28,0,1,3,2936.178
8350,875,10.0,2,0.021421289,2,248.375,8,9,2,2,0,7240.575
8351,398,12.857645184135976,2,0.102941345,2,171.2448,4,28,0,1,3,4602.0096
8352,1368,5.175,2,0.030479118,2,33.2874,1,4,0,1,1,635.1732
8353,356,12.857645184135976,2,0.031024167999999998,2,210.5244,9,28,2,0,2,1482.0708
8354,591,11.6,1,0.077100381,0,172.4106,3,26,1,1,0,1539.9954
8355,867,18.0,0,0.038978526,0,148.6418,3,26,1,1,0,2795.6942
8356,1272,12.857645184135976,0,0.11753085099999999,0,222.7088,4,28,0,1,3,4026.7584
8357,541,16.75,1,0.008238064,0,101.9674,6,6,0,2,0,1528.011
8358,1268,12.857645184135976,0,0.015664228999999998,0,122.2756,9,28,2,0,2,121.1756
8359,1197,13.65,0,0.039824346000000004,0,32.8558,7,16,2,0,0,645.1602
8360,546,11.5,0,0.014883661000000001,0,174.50799999999998,0,14,0,0,0,3635.268
8361,1326,17.75,1,0.038102203,0,154.0656,6,6,0,2,0,1390.1904
8362,1383,12.857645184135976,1,0.026440214,0,143.64700000000002,4,28,0,1,3,2862.94
8363,1182,8.43,0,0.017396308,1,196.0768,1,4,0,1,1,4138.6128
8364,916,9.0,0,0.086088353,0,168.7816,0,14,0,0,0,3355.632
8365,1437,7.52,0,0.09227213199999999,0,128.7994,2,15,0,1,2,128.4994
8366,189,13.65,0,0.065618434,0,47.6402,8,9,2,2,0,459.402
8367,1138,12.857645184135976,0,0.052691046,0,216.3192,9,28,2,0,2,215.7192
8368,655,12.65,2,0.047333044000000005,2,113.8202,5,11,0,2,0,1800.3232
8369,508,17.35,2,0.16772251900000001,2,176.3712,5,11,0,2,0,1054.6272
8370,806,11.0,0,0.10581675300000001,0,126.0046,8,9,2,2,0,871.5322
8371,1113,8.27,1,0.214125129,1,183.9924,2,15,0,1,2,185.0924
8372,274,12.857645184135976,1,0.054114924,0,58.4904,4,28,0,1,3,1054.6272
8373,129,12.857645184135976,0,0.042758477,0,88.4172,4,28,0,1,3,2051.9956
8374,1304,5.175,0,0.037391881,0,83.2224,8,9,2,2,0,1789.6704
8375,821,12.857645184135976,2,0.10478432900000001,2,266.0226,9,28,2,0,2,528.6452
8376,446,9.895,2,0.060055757,2,234.2642,8,9,2,2,0,3717.8272
8377,1186,10.65,2,0.048885017999999995,2,166.1526,1,4,0,1,1,1973.4312
8378,981,15.2,2,0.097611115,2,116.5492,6,6,0,2,0,810.9444
8379,164,11.3,0,0.007279889,0,199.3426,7,16,2,0,0,2372.9112
8380,187,15.1,0,0.07048184085069421,0,244.2512,5,11,0,2,0,3635.268
8381,167,6.215,1,0.049621701,0,226.1062,7,16,2,0,0,4739.8302
8382,1005,8.235,0,0.08235926,0,147.6076,3,26,1,1,0,3103.9596
8383,267,12.857645184135976,2,0.012481638,2,168.3474,4,28,0,1,3,5221.8694
8384,592,10.1,1,0.045653999,0,35.6848,3,26,1,1,0,633.8416
8385,1463,11.6,2,0.037734334,2,98.1042,1,4,0,1,1,2678.5134
8386,128,6.92,0,0.038454076000000004,0,61.5852,7,16,2,0,0,813.6076
8387,662,16.7,1,0.062395455,0,57.6562,6,6,0,2,0,533.3058
8388,1553,5.485,2,0.042716235,2,164.8842,3,26,1,1,0,2155.1946
8389,664,13.6,1,0.049547993,0,108.6912,3,26,1,1,0,2402.2064
8390,558,12.857645184135976,2,0.037829469,2,151.0708,9,28,2,0,2,451.4124
8391,173,10.3,0,0.146172453,0,103.3648,7,16,2,0,0,3219.8088
8392,1185,6.765,1,0.08739577,0,105.3306,0,14,0,0,0,836.2448
8393,178,10.5,0,0.041479396,0,36.8164,5,11,0,2,0,772.328
